Channel,Attribute,MonthStart,Platform,Media_source,Country,Value_p1,Value,Regs,Spends
g,attr6,3/1/2020 0:00,mobile_web,source13,SG,3767,254,148,1
g,attr6,3/1/2020 0:00,mobile_web,source13,TH,5384,13535,1049,613
g,attr6,3/1/2020 0:00,mobile_web,source13,TJ,0,0,9,62
g,attr6,3/1/2020 0:00,mobile_web,source13,TM,56,1464,3,7
g,attr6,3/1/2020 0:00,mobile_web,source13,TR,778,3998,16291,2831
g,attr6,3/1/2020 0:00,mobile_web,source13,UA,86,205,134,643
g,attr6,3/1/2020 0:00,mobile_web,source13,UZ,0,17,5,213
g,attr6,3/1/2020 0:00,mobile_web,source13,VN,3173,5875,694,12655
g,attr6,3/1/2020 0:00,mobile_web,source13,ZA,54,172,2276,4106
g,attr6,3/1/2020 0:00,mobile_web,source15,BR,340,-465,24,960
g,attr6,3/1/2020 0:00,mobile_web,source15,VN,0,1229,1,1312
g,attr6,3/1/2020 0:00,mobile_web,source14,MY,24,186,12,1
g,attr6,3/1/2020 0:00,mobile_web,source14,TH,0,0,29,6
g,attr6,3/1/2020 0:00,mobile_web,source14,VN,136,78,19,2
g,attr6,4/1/2020 0:00,app_android,source13,AE,642,2924,821,2868
g,attr6,4/1/2020 0:00,app_android,source13,BH,84,3940,737,3091
g,attr6,4/1/2020 0:00,app_android,source13,BR,112,51,15,1
g,attr6,4/1/2020 0:00,app_android,source13,BY,36,17,21,2
g,attr6,4/1/2020 0:00,app_android,source13,DZ,8993,3985,32641,2054
g,attr6,4/1/2020 0:00,app_android,source13,EG,7260,11423,16067,12526
g,attr6,4/1/2020 0:00,app_android,source13,HK,1,2,1353,21248
g,attr6,4/1/2020 0:00,app_android,source13,JO,630,1436,3812,3855
g,attr6,4/1/2020 0:00,app_android,source13,KE,290,47786,519,6485
g,attr6,4/1/2020 0:00,app_android,source13,KG,0,0,24,2
g,attr6,4/1/2020 0:00,app_android,source13,KW,61,24,402,2565
g,attr6,4/1/2020 0:00,app_android,source13,KZ,196,664,939,65
g,attr6,4/1/2020 0:00,app_android,source13,MA,3577,57377,268877,349269
g,attr6,4/1/2020 0:00,app_android,source13,MD,0,0,82,1
g,attr6,4/1/2020 0:00,app_android,source13,MX,33766,30865,18777,6473
g,attr6,4/1/2020 0:00,app_android,source13,MY,23683,8028941,10060,64577
g,attr6,4/1/2020 0:00,app_android,source13,NG,61656,33733,38326,11240
g,attr6,4/1/2020 0:00,app_android,source13,OM,1128,818,1252,3952
g,attr6,4/1/2020 0:00,app_android,source13,PH,10185,2862,15881,1452
g,attr6,4/1/2020 0:00,app_android,source13,QA,308,2997,5700,198
g,attr6,4/1/2020 0:00,app_android,source13,SA,5352,8402,2265,6144
g,attr6,4/1/2020 0:00,app_android,source13,SG,71531,13395,2916,1119
g,attr6,4/1/2020 0:00,app_android,source13,TH,3240,5180,6,15
g,attr6,4/1/2020 0:00,app_android,source13,TR,20,80,625,52
g,attr6,4/1/2020 0:00,app_android,source13,UA,25,3580,740,47
g,attr6,4/1/2020 0:00,app_android,source13,UZ,0,0,6,1
g,attr6,4/1/2020 0:00,app_android,source13,VN,23120,30371,10195,18595
g,attr6,4/1/2020 0:00,app_android,source14,MY,786,4854,2321,432110
g,attr6,4/1/2020 0:00,app_android,source14,TH,38,70,35,151
g,attr6,4/1/2020 0:00,app_android,source14,VN,561,17775,195,1728
g,attr6,4/1/2020 0:00,app_ios,source13,BH,0,0,62,2
g,attr6,4/1/2020 0:00,app_ios,source13,EG,2213,67163,36,2
g,attr6,4/1/2020 0:00,app_ios,source13,HK,0,0,14,1
g,attr6,4/1/2020 0:00,app_ios,source13,KW,0,0,1,2
g,attr6,4/1/2020 0:00,app_ios,source13,MY,2368,70194,280,4304
g,attr6,4/1/2020 0:00,app_ios,source13,NG,1,11,2,1
g,attr6,4/1/2020 0:00,app_ios,source13,QA,-68,-11,6,1
g,attr6,4/1/2020 0:00,app_ios,source13,VN,519,1395,324,1407
g,attr6,4/1/2020 0:00,app_ios,source14,MY,45,227,94,4917
g,attr6,4/1/2020 0:00,app_ios,source14,TH,0,0,4,3
g,attr6,4/1/2020 0:00,app_ios,source14,VN,0,432,42,339
g,attr6,4/1/2020 0:00,desktop,source13,AE,1184,-1238,76,3834
g,attr6,4/1/2020 0:00,desktop,source13,AL,-10207,-2594,125,1
g,attr6,4/1/2020 0:00,desktop,source13,BH,0,0,91,5031
g,attr6,4/1/2020 0:00,desktop,source13,DZ,2209,983,588,1011
g,attr6,4/1/2020 0:00,desktop,source13,EG,13139,237712,1228,26188
g,attr6,4/1/2020 0:00,desktop,source13,HK,-4240,-676,102,417
g,attr6,4/1/2020 0:00,desktop,source13,JO,734,1435,58,927
g,attr6,4/1/2020 0:00,desktop,source13,KE,433,297,95,1850
g,attr6,4/1/2020 0:00,desktop,source13,KW,14,14,7,381
g,attr6,4/1/2020 0:00,desktop,source13,MA,1213,7026,3779,31605
g,attr6,4/1/2020 0:00,desktop,source13,MX,752,409,138,4910
g,attr6,4/1/2020 0:00,desktop,source13,MY,8363,152572,210,10383
g,attr6,4/1/2020 0:00,desktop,source13,NG,1070,382,102,3161
g,attr6,4/1/2020 0:00,desktop,source13,OM,5,41,8,465
g,attr6,4/1/2020 0:00,desktop,source13,PH,329,202,262,472
g,attr6,4/1/2020 0:00,desktop,source13,QA,13932,6507,111,350
g,attr6,4/1/2020 0:00,desktop,source13,RS,-454,-222,9,1
g,attr6,4/1/2020 0:00,desktop,source13,SA,1006,1529,81,5074
g,attr6,4/1/2020 0:00,desktop,source13,SG,-2521,-801,283,1063
g,attr6,4/1/2020 0:00,desktop,source13,TH,2468,1031,64,2285
g,attr6,4/1/2020 0:00,desktop,source13,UA,-69817,-13900,448,2
g,attr6,4/1/2020 0:00,desktop,source13,VN,8686,6243,713,11853
g,attr6,4/1/2020 0:00,desktop,source14,MY,0,295,99,5717
g,attr6,4/1/2020 0:00,desktop,source14,VN,705,3786,17429,1119
g,attr6,4/1/2020 0:00,mobile_web,source13,AE,236,144,69,2173
g,attr6,4/1/2020 0:00,mobile_web,source13,BH,-4,-14,174,7197
g,attr6,4/1/2020 0:00,mobile_web,source13,DZ,1,120,8,581
g,attr6,4/1/2020 0:00,mobile_web,source13,EG,6190,51041,1818,23525
g,attr6,4/1/2020 0:00,mobile_web,source13,HK,1381,310,58,267
g,attr6,4/1/2020 0:00,mobile_web,source13,JO,179,31175,76,1455
g,attr6,4/1/2020 0:00,mobile_web,source13,KE,193,316,312,3297
g,attr6,4/1/2020 0:00,mobile_web,source13,KW,0,0,12,929
g,attr6,4/1/2020 0:00,mobile_web,source13,MA,315,1933,2961,42
g,attr6,4/1/2020 0:00,mobile_web,source13,MX,208,197,144,2127
g,attr6,4/1/2020 0:00,mobile_web,source13,MY,1171,7863,17889,10450
g,attr6,4/1/2020 0:00,mobile_web,source13,NG,1272,591,911,9700
g,attr6,4/1/2020 0:00,mobile_web,source13,OM,0,10,11,825
g,attr6,4/1/2020 0:00,mobile_web,source13,PH,367,131,1008,1037
g,attr6,4/1/2020 0:00,mobile_web,source13,QA,110,735,95,503
g,attr6,4/1/2020 0:00,mobile_web,source13,SA,656,566,176,6561
g,attr6,4/1/2020 0:00,mobile_web,source13,SG,1087,672,211,1084
g,attr6,4/1/2020 0:00,mobile_web,source13,TH,27,106,6,25
g,attr6,4/1/2020 0:00,mobile_web,source13,VN,-1142,52203,918,8639
g,attr6,4/1/2020 0:00,mobile_web,source13,ZA,1143,495,707,5
g,attr6,4/1/2020 0:00,mobile_web,source14,KE,0,0,0,20
g,attr6,4/1/2020 0:00,mobile_web,source14,MY,99,509,276,28480
g,attr6,4/1/2020 0:00,mobile_web,source14,TH,17,8,32,451
g,attr6,4/1/2020 0:00,mobile_web,source14,VN,531,2567,3712,154729
g,attr6,5/1/2020 0:00,app_android,source13,AE,1691,32295,1075,4512
g,attr6,5/1/2020 0:00,app_android,source13,BH,128,711,5078,24309
g,attr6,5/1/2020 0:00,app_android,source13,BR,81,95,110,1
g,attr6,5/1/2020 0:00,app_android,source13,DZ,147,69,3944,4922
g,attr6,5/1/2020 0:00,app_android,source13,EG,14286,145728,551871,857456
g,attr6,5/1/2020 0:00,app_android,source13,HK,566,312,802,2273
g,attr6,5/1/2020 0:00,app_android,source13,JO,655,26223,7537,4162
g,attr6,5/1/2020 0:00,app_android,source13,KE,2825,3922,3303,13138
g,attr6,5/1/2020 0:00,app_android,source13,KW,73,192,995,3218
g,attr6,5/1/2020 0:00,app_android,source13,MA,85155,101386,124152,5924
g,attr6,5/1/2020 0:00,app_android,source13,MX,3759,5098,4801,13439
g,attr6,5/1/2020 0:00,app_android,source13,MY,46068,304893,191130,1944247
g,attr6,5/1/2020 0:00,app_android,source13,NG,5452,4665,7152,25747
g,attr6,5/1/2020 0:00,app_android,source13,OM,51,2057,1879,4565
g,attr6,5/1/2020 0:00,app_android,source13,PH,196,2028,679,3814
g,attr6,5/1/2020 0:00,app_android,source13,QA,10598,7885,3724,2334
g,attr6,5/1/2020 0:00,app_android,source13,SA,7060,1946883,7384,16350
g,attr6,5/1/2020 0:00,app_android,source13,SG,992,67,169,3128
g,attr6,5/1/2020 0:00,app_android,source13,TH,231,164,50,7
g,attr6,5/1/2020 0:00,app_android,source13,VN,13221,216686,9815,12042
g,attr6,5/1/2020 0:00,app_android,source16,BR,74,140,244,1716
g,attr6,5/1/2020 0:00,app_android,source16,KE,0,1,8,660
g,attr6,5/1/2020 0:00,app_android,source16,NG,6,61,8,934
g,attr6,5/1/2020 0:00,app_android,source16,VN,0,0,19,739
g,attr6,5/1/2020 0:00,app_android,source14,MY,1704,193,196,1671
g,attr6,5/1/2020 0:00,app_android,source14,SG,0,0,1,4
g,attr6,5/1/2020 0:00,app_android,source14,TH,0,0,0,5
g,attr6,5/1/2020 0:00,app_android,source14,VN,216,1519,2093,41694
g,attr6,5/1/2020 0:00,app_ios,source13,BH,0,0,3,0
g,attr6,5/1/2020 0:00,app_ios,source13,HK,0,0,0,4
g,attr6,5/1/2020 0:00,app_ios,source13,MY,3239,20931,3626,68198
g,attr6,5/1/2020 0:00,app_ios,source13,QA,0,0,0,2
g,attr6,5/1/2020 0:00,app_ios,source13,SG,7,374,4,2
g,attr6,5/1/2020 0:00,app_ios,source13,VN,6,141,8861,182008
g,attr6,5/1/2020 0:00,app_ios,source14,MY,216,-2,8,311
g,attr6,5/1/2020 0:00,app_ios,source14,VN,246,811,205,26
g,attr6,5/1/2020 0:00,desktop,source13,AE,1440,23720,2039,242974
g,attr6,5/1/2020 0:00,desktop,source13,BH,2535,559,107,282
g,attr6,5/1/2020 0:00,desktop,source13,DZ,62,63,123,2396
g,attr6,5/1/2020 0:00,desktop,source13,EG,8887,68544,6968,260234
g,attr6,5/1/2020 0:00,desktop,source13,HK,17,-68,2,456
g,attr6,5/1/2020 0:00,desktop,source13,JO,1448,16749,1964,72952
g,attr6,5/1/2020 0:00,desktop,source13,KE,1213,934,173,2872
g,attr6,5/1/2020 0:00,desktop,source13,KW,42,2011,20,841
g,attr6,5/1/2020 0:00,desktop,source13,MA,25077,15339,2294,3623
g,attr6,5/1/2020 0:00,desktop,source13,MX,1893,1888,312,6277
g,attr6,5/1/2020 0:00,desktop,source13,MY,3458,20184,1362,738
g,attr6,5/1/2020 0:00,desktop,source13,NG,1022,1429,188,4819
g,attr6,5/1/2020 0:00,desktop,source13,OM,46,4262,1170,689
g,attr6,5/1/2020 0:00,desktop,source13,PH,31,-31,20,402
g,attr6,5/1/2020 0:00,desktop,source13,QA,0,0,6,644
g,attr6,5/1/2020 0:00,desktop,source13,SA,2208,30539,89,4100
g,attr6,5/1/2020 0:00,desktop,source13,SG,130,45,24,1657
g,attr6,5/1/2020 0:00,desktop,source13,TH,4840,2980,111,2535
g,attr6,5/1/2020 0:00,desktop,source13,VN,4934,39707,9011,241933
g,attr6,5/1/2020 0:00,desktop,source14,MY,0,0,16,85
g,attr6,5/1/2020 0:00,desktop,source14,VN,8358,779,979,363
g,attr6,5/1/2020 0:00,mobile_web,source13,AE,29,850,699,43039
g,attr6,5/1/2020 0:00,mobile_web,source13,BH,2262,530,118,519
g,attr6,5/1/2020 0:00,mobile_web,source13,DZ,71,69,302,1402
g,attr6,5/1/2020 0:00,mobile_web,source13,EG,8500,41832,7414,1248
g,attr6,5/1/2020 0:00,mobile_web,source13,HK,20,9,4,633
g,attr6,5/1/2020 0:00,mobile_web,source13,JO,65,2536,2024,52216
g,attr6,5/1/2020 0:00,mobile_web,source13,KE,91,242,385,1672
g,attr6,5/1/2020 0:00,mobile_web,source13,KW,140,1909,46,2206
g,attr6,5/1/2020 0:00,mobile_web,source13,MA,2650,5122,4481,1858
g,attr6,5/1/2020 0:00,mobile_web,source13,MX,61,110,189,1822
g,attr6,5/1/2020 0:00,mobile_web,source13,MY,35259,2671,2242,3843
g,attr6,5/1/2020 0:00,mobile_web,source13,NG,2842,1707,1029,2478
g,attr6,5/1/2020 0:00,mobile_web,source13,OM,75,310,661,60083
g,attr6,5/1/2020 0:00,mobile_web,source13,PH,43,92,105,871
g,attr6,5/1/2020 0:00,mobile_web,source13,QA,6,2,18,1740
g,attr6,5/1/2020 0:00,mobile_web,source13,SA,391,4857,8932,3207
g,attr6,5/1/2020 0:00,mobile_web,source13,SG,157,118,26,1552
g,attr6,5/1/2020 0:00,mobile_web,source13,TH,431,591,13,35
g,attr6,5/1/2020 0:00,mobile_web,source13,VN,1172,4357,4936,149103
g,attr6,5/1/2020 0:00,mobile_web,source14,MY,2111,902,45,1981
g,attr6,5/1/2020 0:00,mobile_web,source14,VN,4598,764,828,6118
g,attr6,6/1/2020 0:00,app_android,source13,AE,3819,22334,10906,52898
g,attr6,6/1/2020 0:00,app_android,source13,BH,150,5,279,157
g,attr6,6/1/2020 0:00,app_android,source13,DZ,498,259,1493,822
g,attr6,6/1/2020 0:00,app_android,source13,EG,161472,78552,131503,7892
g,attr6,6/1/2020 0:00,app_android,source13,HK,4,18,25,183
g,attr6,6/1/2020 0:00,app_android,source13,JO,1239,37411,61714,40133
g,attr6,6/1/2020 0:00,app_android,source13,KE,2953,220370,4416,12401
g,attr6,6/1/2020 0:00,app_android,source13,KW,902,6103,131,336
g,attr6,6/1/2020 0:00,app_android,source13,MA,872,34632,2919,9511
g,attr6,6/1/2020 0:00,app_android,source13,MX,7357,9853,10900,18337
g,attr6,6/1/2020 0:00,app_android,source13,MY,499729,268715,67328,55572
g,attr6,6/1/2020 0:00,app_android,source13,NG,4530,5955,8896,18654
g,attr6,6/1/2020 0:00,app_android,source13,OM,10,47,2194,5860
g,attr6,6/1/2020 0:00,app_android,source13,QA,250,143,262,1333
g,attr6,6/1/2020 0:00,app_android,source13,SA,5685,51326,103541,224193
g,attr6,6/1/2020 0:00,app_android,source13,SG,161,155,336,2884
g,attr6,6/1/2020 0:00,app_android,source13,TH,575,-268,76,9
g,attr6,6/1/2020 0:00,app_android,source13,VN,6086,106452,44632,58144
g,attr6,6/1/2020 0:00,app_android,source16,BR,165,38767,468,2106
g,attr6,6/1/2020 0:00,app_android,source16,KE,30,43,61,2518
g,attr6,6/1/2020 0:00,app_android,source16,NG,137,42,99,3379
g,attr6,6/1/2020 0:00,app_android,source16,VN,0,0,5083,266354
g,attr6,6/1/2020 0:00,app_android,source14,MY,12,357,3,1236
g,attr6,6/1/2020 0:00,app_android,source14,TH,461,2419,5015,307648
g,attr6,6/1/2020 0:00,app_android,source14,VN,1087,574,497,355
g,attr6,6/1/2020 0:00,app_ios,source13,KW,0,0,39,1636
g,attr6,6/1/2020 0:00,app_ios,source13,MY,32522,27269,2810,9109
g,attr6,6/1/2020 0:00,app_ios,source13,SA,2197,6775,94,11
g,attr6,6/1/2020 0:00,app_ios,source13,SG,0,0,4,4
g,attr6,6/1/2020 0:00,app_ios,source13,VN,4847,2704,770,208
g,attr6,6/1/2020 0:00,app_ios,source14,VN,0,0,2,21
g,attr6,6/1/2020 0:00,desktop,source13,AE,3784,3388,666,1629
g,attr6,6/1/2020 0:00,desktop,source13,BH,34,0,2,97
g,attr6,6/1/2020 0:00,desktop,source13,DZ,346,1654,81,1026
g,attr6,6/1/2020 0:00,desktop,source13,EG,94894,93689,5198,23476
g,attr6,6/1/2020 0:00,desktop,source13,HK,-2895,-1381,40,144
g,attr6,6/1/2020 0:00,desktop,source13,JO,23166,7567,540,872
g,attr6,6/1/2020 0:00,desktop,source13,KE,1492,32946,242,2828
g,attr6,6/1/2020 0:00,desktop,source13,KW,166,603,109,3577
g,attr6,6/1/2020 0:00,desktop,source13,MA,606,340,197,4269
g,attr6,6/1/2020 0:00,desktop,source13,MX,969,14927,471,6698
g,attr6,6/1/2020 0:00,desktop,source13,MY,15430,11802,822,6943
g,attr6,6/1/2020 0:00,desktop,source13,NG,1107,18967,353,6024
g,attr6,6/1/2020 0:00,desktop,source13,OM,-115,-9,28,23
g,attr6,6/1/2020 0:00,desktop,source13,QA,946,2094,14,737
g,attr6,6/1/2020 0:00,desktop,source13,SA,5713,32124,821,334
g,attr6,6/1/2020 0:00,desktop,source13,SG,-4187,-2497,66,687
g,attr6,6/1/2020 0:00,desktop,source13,TH,3894,33871,121,2059
g,attr6,6/1/2020 0:00,desktop,source13,UA,-2307,-1288,30,2
g,attr6,6/1/2020 0:00,desktop,source13,VN,71322,31122,2095,4428
g,attr6,6/1/2020 0:00,desktop,source14,TH,0,0,11,18
g,attr6,6/1/2020 0:00,mobile_web,source13,AE,1439,287,271,932
g,attr6,6/1/2020 0:00,mobile_web,source13,BH,0,0,2,81
g,attr6,6/1/2020 0:00,mobile_web,source13,DZ,1106,209605,67,424
g,attr6,6/1/2020 0:00,mobile_web,source13,EG,29166,16417,5186,15352
g,attr6,6/1/2020 0:00,mobile_web,source13,HK,0,0,3,5
g,attr6,6/1/2020 0:00,mobile_web,source13,JO,4549,3702,549,1536
g,attr6,6/1/2020 0:00,mobile_web,source13,KE,244,1392,14407,196699
g,attr6,6/1/2020 0:00,mobile_web,source13,KW,92,365,63,3647
g,attr6,6/1/2020 0:00,mobile_web,source13,MA,770,588,487,2547
g,attr6,6/1/2020 0:00,mobile_web,source13,MX,225,2331,280,2097
g,attr6,6/1/2020 0:00,mobile_web,source13,MY,52,10078,13,5039
g,attr6,6/1/2020 0:00,mobile_web,source13,NG,531,10310,1311,3038
g,attr6,6/1/2020 0:00,mobile_web,source13,OM,1518,240,16,73
g,attr6,6/1/2020 0:00,mobile_web,source13,QA,110,58,18,1449
g,attr6,6/1/2020 0:00,mobile_web,source13,SA,20658,6880,683,810
g,attr6,6/1/2020 0:00,mobile_web,source13,SG,0,0,20,405
g,attr6,6/1/2020 0:00,mobile_web,source13,TH,358,29202,1805,20
g,attr6,6/1/2020 0:00,mobile_web,source13,VN,10393,4690,2298,5843
g,attr6,6/1/2020 0:00,mobile_web,source13,ZA,9,46,87,1
g,attr6,6/1/2020 0:00,mobile_web,source14,MY,36,13,12,2119
g,attr6,6/1/2020 0:00,mobile_web,source14,TH,22,64,842,17346
g,attr6,6/1/2020 0:00,mobile_web,source14,VN,0,0,10,793
g,attr6,7/1/2020 0:00,app_android,source13,AE,16430,66477,4663,2725
g,attr6,7/1/2020 0:00,app_android,source13,EG,1335,76550,2662,13128
g,attr6,7/1/2020 0:00,app_android,source13,JO,11775,12241,21657,2166
g,attr6,7/1/2020 0:00,app_android,source13,KE,1902,19264,53502,170772
g,attr6,7/1/2020 0:00,app_android,source13,MA,2943,3486,8034,9042
g,attr6,7/1/2020 0:00,app_android,source13,MX,9195,73998,316267,1137217
g,attr6,7/1/2020 0:00,app_android,source13,MY,9457,1495,2596,89568
g,attr6,7/1/2020 0:00,app_android,source13,NG,2976,23700,296047,3897232
g,attr6,7/1/2020 0:00,app_android,source13,SA,56490,23387,25215,4371
g,attr6,7/1/2020 0:00,app_android,source13,SG,303,4473,219,1356
g,attr6,7/1/2020 0:00,app_android,source13,TH,306,2076,1498,211
g,attr6,7/1/2020 0:00,app_android,source13,VN,7340,2856,6443,1002
g,attr6,7/1/2020 0:00,app_android,source16,BR,16,4,94,37
g,attr6,7/1/2020 0:00,app_android,source16,KE,23,565,72,1874
g,attr6,7/1/2020 0:00,app_android,source16,NG,27,906,187,3046
g,attr6,7/1/2020 0:00,app_android,source16,VN,3785,942,416,281
g,attr6,7/1/2020 0:00,app_android,source14,MY,151,457,40,2964
g,attr6,7/1/2020 0:00,app_android,source14,TH,3792,1289,861,335
g,attr6,7/1/2020 0:00,app_ios,source13,MX,184,3281,205,407
g,attr6,7/1/2020 0:00,app_ios,source13,MY,2191,2542,332,15531
g,attr6,7/1/2020 0:00,app_ios,source13,SG,0,0,5,11
g,attr6,7/1/2020 0:00,app_ios,source13,TH,436,3243,113,13
g,attr6,7/1/2020 0:00,app_ios,source13,VN,30,1265,4,141
g,attr6,7/1/2020 0:00,app_ios,source14,MY,0,7,3,8
g,attr6,7/1/2020 0:00,app_ios,source14,TH,0,0,30,1
g,attr6,7/1/2020 0:00,desktop,source13,AE,95,36293,9,2188
g,attr6,7/1/2020 0:00,desktop,source13,EG,3587,1025,288,29139
g,attr6,7/1/2020 0:00,desktop,source13,JO,154,6640,9,1569
g,attr6,7/1/2020 0:00,desktop,source13,KE,433,1796,1390,265
g,attr6,7/1/2020 0:00,desktop,source13,MA,690,482,184,3141
g,attr6,7/1/2020 0:00,desktop,source13,MX,2911,13713,3478,105115
g,attr6,7/1/2020 0:00,desktop,source13,MY,1165,776,78,4744
g,attr6,7/1/2020 0:00,desktop,source13,NG,406,9341,2474,30789
g,attr6,7/1/2020 0:00,desktop,source13,SA,15011,10120,329,3131
g,attr6,7/1/2020 0:00,desktop,source13,SG,-2330,-11339,4957,668
g,attr6,7/1/2020 0:00,desktop,source13,TH,3375,15120,773,13390
g,attr6,7/1/2020 0:00,desktop,source13,VN,44,611,40,3017
g,attr6,7/1/2020 0:00,desktop,source15,BR,9,4,11,1255
g,attr6,7/1/2020 0:00,desktop,source14,MY,0,0,3,37
g,attr6,7/1/2020 0:00,desktop,source14,TH,0,6354,93,34
g,attr6,7/1/2020 0:00,mobile_web,source13,AE,9,0,7,1116
g,attr6,7/1/2020 0:00,mobile_web,source13,EG,2749,1052,369,17051
g,attr6,7/1/2020 0:00,mobile_web,source13,JO,22,4,18,1474
g,attr6,7/1/2020 0:00,mobile_web,source13,KE,4334,379,1668,347
g,attr6,7/1/2020 0:00,mobile_web,source13,MA,229,361,402,2196
g,attr6,7/1/2020 0:00,mobile_web,source13,MX,72,371,1233,109
g,attr6,7/1/2020 0:00,mobile_web,source13,MY,173,163,60,1320
g,attr6,7/1/2020 0:00,mobile_web,source13,NG,708,1089,6957,17575
g,attr6,7/1/2020 0:00,mobile_web,source13,SA,3567,1389,2,1756
g,attr6,7/1/2020 0:00,mobile_web,source13,SG,35,143,326,11104
g,attr6,7/1/2020 0:00,mobile_web,source13,TH,3517,759,53,2
g,attr6,7/1/2020 0:00,mobile_web,source13,VN,75,69,70,3550
g,attr6,7/1/2020 0:00,mobile_web,source15,BR,0,0,3,224
g,attr6,7/1/2020 0:00,mobile_web,source14,MY,18,18,33,9369
g,attr6,7/1/2020 0:00,mobile_web,source14,TH,833,4335,746,8018
g,attr6,8/1/2020 0:00,app_android,source13,AE,342,282,364,4301
g,attr6,8/1/2020 0:00,app_android,source13,EG,8648,10816,7671,14049
g,attr6,8/1/2020 0:00,app_android,source13,JO,459,645,601,1582
g,attr6,8/1/2020 0:00,app_android,source13,KE,11282,4805,10167,1554
g,attr6,8/1/2020 0:00,app_android,source13,MA,3652,323906,10270,9699
g,attr6,8/1/2020 0:00,app_android,source13,MX,138469,41678,69833,10082
g,attr6,8/1/2020 0:00,app_android,source13,MY,15764,15408,4731,51850
g,attr6,8/1/2020 0:00,app_android,source13,NG,19060,4367,10804,334
g,attr6,8/1/2020 0:00,app_android,source13,SA,1970,380,303,4153
g,attr6,8/1/2020 0:00,app_android,source13,SG,0,0,788,3469
g,attr6,8/1/2020 0:00,app_android,source13,TH,2998,1328,165,0
g,attr6,8/1/2020 0:00,app_android,source13,VN,1277,999,47,1
g,attr6,8/1/2020 0:00,app_android,source16,KE,0,0,36,1463
g,attr6,8/1/2020 0:00,app_android,source16,NG,18,86,546,3415
g,attr6,8/1/2020 0:00,app_android,source14,MY,254,24168,65,1982
g,attr6,8/1/2020 0:00,app_android,source14,TH,20,10967,12,1796
g,attr6,8/1/2020 0:00,app_ios,source13,MX,430,137,35,5
g,attr6,8/1/2020 0:00,app_ios,source13,MY,3166,2978,346,9349
g,attr6,8/1/2020 0:00,app_ios,source13,SA,384,199,5,2
g,attr6,8/1/2020 0:00,app_ios,source13,SG,0,0,12,1
g,attr6,8/1/2020 0:00,app_ios,source14,MY,19,2197,6,161
g,attr6,8/1/2020 0:00,app_ios,source14,TH,58,9,2,4
g,attr6,8/1/2020 0:00,desktop,source13,AE,217,249,25,1641
g,attr6,8/1/2020 0:00,desktop,source13,CO,2690,55104,142,2360
g,attr6,8/1/2020 0:00,desktop,source13,EG,2336,3673,237,3795
g,attr6,8/1/2020 0:00,desktop,source13,JO,2216,983,32,795
g,attr6,8/1/2020 0:00,desktop,source13,KE,1525,1498,664,1057
g,attr6,8/1/2020 0:00,desktop,source13,MA,1093,9074,260,1750
g,attr6,8/1/2020 0:00,desktop,source13,MX,9023,26928,1141,1863
g,attr6,8/1/2020 0:00,desktop,source13,MY,723,85,74,2931
g,attr6,8/1/2020 0:00,desktop,source13,NG,7469,2941,965,1042
g,attr6,8/1/2020 0:00,desktop,source13,SA,463,252,29,2487
g,attr6,8/1/2020 0:00,desktop,source13,SG,7999,344,138,155
g,attr6,8/1/2020 0:00,desktop,source13,TH,7853,15189,508,973
g,attr6,8/1/2020 0:00,desktop,source14,MY,0,0,3,87
g,attr6,8/1/2020 0:00,desktop,source14,TH,0,0,4,56
g,attr6,8/1/2020 0:00,mobile_web,source13,AE,0,0,8,140
g,attr6,8/1/2020 0:00,mobile_web,source13,CO,70,2283,62,1443
g,attr6,8/1/2020 0:00,mobile_web,source13,EG,-1593,425,275,1331
g,attr6,8/1/2020 0:00,mobile_web,source13,JO,9,9,29,319
g,attr6,8/1/2020 0:00,mobile_web,source13,KE,1,201,6,175
g,attr6,8/1/2020 0:00,mobile_web,source13,MA,232,4313,12248,87916
g,attr6,8/1/2020 0:00,mobile_web,source13,MX,720,1930,261,243
g,attr6,8/1/2020 0:00,mobile_web,source13,MY,99,100,90,1153
g,attr6,8/1/2020 0:00,mobile_web,source13,NG,3207,1579,2020,508
g,attr6,8/1/2020 0:00,mobile_web,source13,SA,1341,848,25,784
g,attr6,8/1/2020 0:00,mobile_web,source13,SG,-57,46,86,145
g,attr6,8/1/2020 0:00,mobile_web,source13,TH,380,190,491,658
g,attr6,8/1/2020 0:00,mobile_web,source14,MY,-1,179,3113,11147
g,attr6,8/1/2020 0:00,mobile_web,source14,TH,77,123,76,12825
g,attr6,9/1/2020 0:00,app_android,source13,AE,736,714,535,3775
g,attr6,9/1/2020 0:00,app_android,source13,BH,53,8483,362,2458
g,attr6,9/1/2020 0:00,app_android,source13,CL,573,2713,6819,21578
g,attr6,9/1/2020 0:00,app_android,source13,CO,499,5636,2284127,7033
g,attr6,9/1/2020 0:00,app_android,source13,DZ,1478,2813,11262,1088
g,attr6,9/1/2020 0:00,app_android,source13,EG,15680,2290272,10156,18160
g,attr6,9/1/2020 0:00,app_android,source13,JO,458,891,982,1564
g,attr6,9/1/2020 0:00,app_android,source13,KE,253,33,595,2159
g,attr6,9/1/2020 0:00,app_android,source13,KR,9,127,45,579
g,attr6,9/1/2020 0:00,app_android,source13,MA,2019,12396,70043,58633
g,attr6,9/1/2020 0:00,app_android,source13,MX,999,36340,1529,20071
